#meleeweapons																												
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	WeaponClass	WeaponSubClass	IsImplicit	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory			
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	SlotCapacity	ReloadTurnBonus	DropChanceOnBroken	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory	ResistSheet													
pmc_common_vest_1		PlanetBridge CoreWard Military Police SheduThousand	2	800	5	1	Vest	3	1	0.08	150	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 4 cold 0 poison 0 shock 0 beam 4													
military_armored_vest_1		RealWare DaydreamChems Military SheduThousand	3	1000	6	1	Vest	2	1	0.08	200	0	FALSE	armored_workwear	blunt 8 pierce 8 lacer 0 fire 8 cold 0 poison 0 shock 0 beam 8													
trash_common_vest_1		Common Prison UnchainedBelt CResistance UnchainedBelt	1	20	1	1	Vest	2	1	0.08	60	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 2 poison 0 shock 0 beam 0													
trash_armored_vest_1		Common Prison UnchainedBelt CResistance UnchainedBelt	1	40	3	1	Vest	2	0	0.08	60	0	FALSE	comp_workwear	blunt 6 pierce 6 lacer 0 fire 0 cold 4 poison 0 shock 0 beam 0													
military_common_vest_1		PlanetBridge Grasshopper Military Police SheduThousand	2	500	2	1	Vest	2	2	0.08	100	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 0 poison 0 shock 0 beam 0													
armored_vest_1		SBN PlanetBridge Military Police SheduThousand	1	500	3	1	Vest	1	0	0.08	150	0	FALSE	aram_armor	blunt 0 pierce 8 lacer 8 fire 0 cold 0 poison 0 shock 0 beam 4													
armored_expanded_vest_1		Sunlight Grasshopper SBN	4	800	4	1	Vest	2	0	0.08	150	0	FALSE	aram_armor	blunt 4 pierce 8 lacer 8 fire 0 cold 0 poison 0 shock 4 beam 6													
heavy_armored_vest_1		AnCom CoreWard RealWare SheduThousand	5	1600	7	1	Vest	1	0	0.08	200	0	FALSE	ceramite_shell	blunt 10 pierce 10 lacer 10 fire 0 cold 0 poison 0 shock 8 beam 8													
snake_vest_1		Managment	6	1000	1	1	Vest	3	0	0.08	50	0	FALSE	cloth	blunt 0 pierce 0 lacer 0 fire 0 cold 0 poison 10 shock 0 beam 0													
#end																												
																												
#armors																												
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	ArmorClass	ArmorSubClass	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory	ResistSheet														
common_shirt_1		Common Possesed Prison	1	10	0.5	1	Armor	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_hybershirt_1		Common Possesed	1	10	0.5	1	Armor	Cloth	Default	50	0	false	sint_cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_blouse_1		Common Managment	1	10	0.5	1	Armor	Cloth	Default	50	0	false	sint_cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_hoodie_1		Common Possesed	1	10	0.5	1	Armor	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_jacket_1		Managment	1	30	0.5	1	Armor	Cloth	Default	50	0	false	plastic_workwear	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_shirt_2		Common Possesed	1	10	0.5	1	Armor	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_hybershirt_2		Common Possesed	1	10	0.5	1	Armor	Cloth	Default	50	0	false	sint_cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_blouse_2		Common Managment	1	10	0.5	1	Armor	Cloth	Default	50	0	false	sint_cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_hoodie_2		Common Possesed	1	10	0.5	1	Armor	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_shirt_3		Common Possesed	1	10	0.5	1	Armor	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_blouse_3		Managment	1	10	0.5	1	Armor	Cloth	Default	50	0	false	sint_cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_blouse_4		Managment	1	10	0.5	1	Armor	Cloth	Default	50	0	false	sint_cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
science_coat_1		Science	1	60	1.25	1	Armor	Cloth	Default	77	0	false	plastic_workwear	blunt 3 pierce 1 lacer 1 fire 1 cold 3 poison 3 shock 3 beam 3														
science_coat_2		Science	1	60	1.25	1	Armor	Cloth	Default	82	0	false	plastic_workwear	blunt 3 pierce 3 lacer 1 fire 1 cold 1 poison 3 shock 3 beam 3														
science_reinforced_shirt_1		Science DaydreamChems	2	260	1.25	1	Armor	HardCloth	Default	78	0	false	comp_workwear	blunt 3 pierce 3 lacer 2 fire 1 cold 1 poison 3 shock 3 beam 3														
science_chem_shirt_1		Science DaydreamChems	2	170	3	1	Armor	Cloth	Default	103	0	false	plastic_workwear	blunt 3 pierce 3 lacer 1 fire 1 cold 1 poison 6 shock 6 beam 6														
medical_tshirt_1		Medical	1	10	1.25	1	Armor	Cloth	Default	83	0	false	cloth	blunt 1 pierce 1 lacer 3 fire 1 cold 3 poison 3 shock 3 beam 3														
medical_tshirt_2		Medical	1	10	1.25	1	Armor	Cloth	Default	76	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 3 shock 1 beam 1														
medical_chem_shirt_1		Medical DaydreamChems	2	160	3	1	Armor	Cloth	Default	103	0	false	plastic_workwear	blunt 3 pierce 3 lacer 1 fire 1 cold 1 poison 6 shock 6 beam 6														
medical_medium_armor_1		Medical DaydreamChems	4	600	3	1	Armor	MediumArmor	Default	104	0	false	kevlar_armor	blunt 3 pierce 6 lacer 1 fire 1 cold 6 poison 3 shock 1 beam 6														
medical_heavy_armor_1		Medical DaydreamChems	6	1200	7.5	1	Armor	HeavyArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
prison_tshirt_1		Prison UnchainedBelt	1	10	1.25	1	Armor	Cloth	Default	85	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 1														
prison_tshirt_2		Prison UnchainedBelt	1	10	1.25	1	Armor	Cloth	Default	76	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
prison_reinforced_shirt_1		Prison UnchainedBelt	3	100	1.25	1	Armor	HardCloth	Default	82	0	false	armored_workwear	blunt 3 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 1														
prison_light_armor_1		Prison UnchainedBelt	2	240	1.25	1	Armor	LightArmor	Default	82	0	false	kevlar_armor	blunt 3 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 1														
prison_medium_armor_1		Prison UnchainedBelt	4	470	7.5	1	Armor	MediumArmor	Default	130	0	false	kevlar_armor	blunt 8 pierce 8 lacer 6 fire 6 cold 8 poison 6 shock 2 beam 1														
prison_heavy_armor_1		Prison UnchainedBelt	7	1400	7.5	1	Armor	HeavyArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 8 fire 8 cold 6 poison 6 shock 2 beam 1														
military_shirt_1		Common Military	1	10	1.25	1	Armor	Cloth	Default	79	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 1 beam 3														
military_shirt_2		Military SheduThousand	1	100	1.25	1	Armor	HardCloth	Default	79	0	false	workwear	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 1 beam 3														
military_shirt_3		Military SheduThousand	2	170	1.25	1	Armor	HardCloth	Default	79	0	false	workwear	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 1 beam 3														
military_doc_armor_1		Military Medical	3	400	3	1	Armor	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 6 lacer 6 fire 3 cold 3 poison 3 shock 1 beam 1														
military_light_armor_1		Police Military SheduThousand	2	260	3	1	Armor	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 6 lacer 6 fire 3 cold 3 poison 3 shock 1 beam 1														
military_medium_armor_1		Military SheduThousand	5	750	7.5	1	Armor	MediumArmor	Default	124	0	false	aram_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 2 shock 1 beam 8														
military_heavy_armor_1		Military SheduThousand	6	1300	7.5	1	Armor	HeavyArmor	Default	130	0	false	aram_armor	blunt 8 pierce 8 lacer 6 fire 6 cold 6 poison 2 shock 1 beam 8														
military_power_armor_1		Military SheduThousand	8	2000	7.5	1	Armor	PowerArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 8 fire 8 cold 6 poison 6 shock 2 beam 1														
laborer_shirt_1		Worker PlanetBridge Grasshopper	1	20	3	1	Armor	Cloth	Default	104	0	false	cloth	blunt 1 pierce 1 lacer 6 fire 6 cold 3 poison 6 shock 2 beam 3														
laborer_exoskeleton_1		Worker PlanetBridge Grasshopper	6	1600	3	1	Armor	PowerArmor	Default	104	0	false	industr_spacesuit	blunt 1 pierce 1 lacer 6 fire 6 cold 3 poison 6 shock 2 beam 3														
laborer_shirt_2		Worker PlanetBridge Grasshopper	1	50	1.25	1	Armor	Cloth	Default	76	0	false	sint_cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
laborer_shirt_3		Worker PlanetBridge Grasshopper	2	140	1.25	1	Armor	HardCloth	Default	76	0	false	sint_cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
laborer_warm_shirt_1		Worker PlanetBridge Grasshopper	2	190	1.25	1	Armor	HardCloth	Default	82	0	false	sint_cloth	blunt 3 pierce 2 lacer 3 fire 1 cold 3 poison 3 shock 3 beam 1														
laborer_medium_armor_1		Worker PlanetBridge Grasshopper	4	600	3	1	Armor	MediumArmor	Default	111	0	false	spacesuit	blunt 3 pierce 2 lacer 6 fire 6 cold 1 poison 6 shock 3 beam 1														
miner_shirt_1		Miner CoreWard	1	50	3	1	Armor	Cloth	Default	104	0	false	sint_cloth	blunt 1 pierce 1 lacer 3 fire 6 cold 6 poison 6 shock 3 beam 1														
miner_exoskeleton_1		Miner CoreWard	6	1600	3	1	Armor	PowerArmor	Default	104	0	false	industr_spacesuit	blunt 1 pierce 1 lacer 3 fire 6 cold 6 poison 6 shock 3 beam 1														
miner_reinforced_shirt_1		Miner CoreWard	2	210	1.25	1	Armor	HardCloth	Default	82	0	false	comp_workwear	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 3 shock 1 beam 1														
miner_medium_armor_1		Miner CoreWard	4	640	7.5	1	Armor	MediumArmor	Default	130	0	false	industr_spacesuit	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 8 shock 2 beam 1														
miner_power_armor_1		Miner CoreWard	7	1800	7.5	1	Armor	PowerArmor	Default	130	0	false	industr_spacesuit	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 8 shock 2 beam 1														
police_shirt_1		Police AnCom FrancheComte	1	25	1.25	1	Armor	Cloth	Default	76	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
police_reinforced_shirt_1		Police AnCom FrancheComte	1	200	1.25	1	Armor	HardCloth	Default	79	0	false	armored_workwear	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
police_medium_armor_1		FrancheComte Police	4	600	7.5	1	Armor	MediumArmor	Default	130	0	false	aram_armor	blunt 8 pierce 8 lacer 8 fire 6 cold 6 poison 6 shock 2 beam 1														
police_heavy_armor_1		FrancheComte Police	7	1500	7.5	1	Armor	HeavyArmor	Default	124	0	false	ceramite_shell	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 2 shock 8 beam 1														
civ_shirt_1		CResistance	1	25	1.25	1	Armor	Cloth	Default	80	0	false	cloth	blunt 1 pierce 3 lacer 1 fire 3 cold 3 poison 3 shock 1 beam 3														
civ_shirt_2		CResistance	1	140	1.25	1	Armor	HardCloth	Default	80	0	false	sint_cloth	blunt 1 pierce 3 lacer 1 fire 3 cold 3 poison 1 shock 3 beam 3														
civ_shirt_3		CResistance	3	190	1.25	1	Armor	HardCloth	Default	76	0	false	workwear	blunt 3 pierce 3 lacer 2 fire 3 cold 3 poison 1 shock 1 beam 3														
civ_reinforced_shirt_1		CResistance Miner Worker	2	230	3	1	Armor	HardCloth	Default	104	0	false	armored_workwear	blunt 3 pierce 6 lacer 2 fire 6 cold 1 poison 1 shock 6 beam 3														
civ_medium_armor_1		CResistance Miner Worker	2	600	3	1	Armor	MediumArmor	Default	104	0	false	spacesuit	blunt 3 pierce 1 lacer 1 fire 6 cold 1 poison 6 shock 3 beam 6														
civ_medium_armor_2		CResistance	4	850	3	1	Armor	MediumArmor	Default	104	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 6														
civ_heavy_armor_1		CResistance	6	1600	7.5	1	Armor	HeavyArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 6 fire 8 cold 6 poison 2 shock 1 beam 8														
pirates_shirt_1		Prison UnchainedBelt	1	30	1.25	1	Armor	Cloth	Default	83	0	false	plastic_workwear	blunt 1 pierce 2 lacer 1 fire 1 cold 3 poison 3 shock 3 beam 3														
pirates_reinforced_shirt_1		Prison UnchainedBelt	2	190	1.25	1	Armor	HardCloth	Default	86	0	false	comp_workwear	blunt 3 pierce 3 lacer 3 fire 1 cold 3 poison 3 shock 1 beam 2														
pirates_reinforced_shirt_2		Prison UnchainedBelt	2	190	1.25	1	Armor	HardCloth	Default	76	0	false	armored_workwear	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
pirates_light_armor_1		UnchainedBelt	3	310	3	1	Armor	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 2 lacer 3 fire 1 cold 6 poison 3 shock 1 beam 6														
pirates_medium_armor_1		UnchainedBelt	6	640	7.5	1	Armor	MediumArmor	Default	124	0	false	metal_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 8 poison 6 shock 2 beam 1														
pirates_medium_armor_2		UnchainedBelt	4	570	7.5	1	Armor	MediumArmor	Default	124	0	false	aram_armor	blunt 8 pierce 6 lacer 6 fire 6 cold 8 poison 2 shock 1 beam 8														
possesed_shirt_1		Possesed	1	5	1.25	1	Armor	Cloth	Quasi	82	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 1														
possesed_shirt_2		Possesed	1	10	1.25	1	Armor	Cloth	Quasi	82	0	false	sint_cloth	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 1 shock 3 beam 1														
possesed_shirt_3		Possesed SheduThousand	1	5	1.25	1	Armor	Cloth	Quasi	85	0	false	human_armor	blunt 3 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 1														
possesed_light_armor_1		Possesed SheduThousand	3	220	3	1	Armor	LightArmor	Quasi	104	0	false	bone_armor	blunt 6 pierce 3 lacer 6 fire 3 cold 3 poison 1 shock 6 beam 1														
posessed_medium_armor_1		Possesed SheduThousand	5	510	7.5	1	Armor	MediumArmor	Quasi	124	0	false	aram_armor	blunt 8 pierce 6 lacer 6 fire 6 cold 8 poison 1 shock 2 beam 8														
venus_shirt_1		XiomaraMasks Tezctlan	1	60	1.25	1	Armor	Cloth	Quasi	76	0	false	venus_cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 3 shock 1 beam 1														
venusXsi_light_armor_1		XiomaraMasks	2	350	1.25	1	Armor	LightArmor	Quasi	76	0	false	venus_armor	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 3 shock 1 beam 1														
venusXsi_light_armor_2		XiomaraMasks	3	350	1.25	1	Armor	LightArmor	Quasi	82	0	false	venus_armor	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 3 shock 1 beam 1														
venusXsi_light_armor_3		XiomaraMasks	3	350	1.25	1	Armor	LightArmor	Quasi	82	0	false	venus_armor	blunt 3 pierce 2 lacer 3 fire 1 cold 1 poison 3 shock 3 beam 3														
venusTez_heavy_armor_1		Tezctlan	2	500	7.5	1	Armor	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 8 shock 2 beam 1														
venusTez_heavy_armor_2		Tezctlan	3	500	7.5	1	Armor	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 8 shock 2 beam 1														
venusTez_heavy_armor_3		Tezctlan	5	500	7.5	1	Armor	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 8 shock 2 beam 1														
mercury_shirt_1		Mercury	1	120	1.25	1	Armor	Cloth	Quasi	81	0	false	mercury_cloth	blunt 1 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 3														
mercury_shirt_2		Mercury	1	150	1.25	1	Armor	Cloth	Quasi	82	0	false	mercury_cloth	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 3														
mercury_light_armor_1		Mercury	2	360	1.25	1	Armor	LightArmor	Quasi	79	0	false	mercury_armor	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 3														
mercury_medium_armor_1		Mercury	3	770	3	1	Armor	MediumArmor	Quasi	104	0	false	mercury_armor	blunt 3 pierce 6 lacer 3 fire 6 cold 2 poison 1 shock 1 beam 6														
mercury_heavy_armor_1		Mercury	5	1500	7.5	1	Armor	HeavyArmor	Quasi	124	0	false	mercury_armor	blunt 6 pierce 8 lacer 6 fire 8 cold 6 poison 2 shock 1 beam 8														
anc_shirt_1		AnCom	1	45	1.25	1	Armor	Cloth	Default	82	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 3 shock 1 beam 1														
anc_reinforced_shirt_1		AnCom	3	160	1.25	1	Armor	HardCloth	Default	82	0	false	comp_workwear	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 3 shock 1 beam 1														
anc_agent_armor_1		AnCom	4	800	1.25	1	Armor	LightArmor	Default	84	0	false	kevlar_armor	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 3 shock 1 beam 1														
anc_medium_armor_1		AnCom	7	1200	3	1	Armor	MediumArmor	Default	111	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 2 cold 1 poison 6 shock 1 beam 3														
anc_medium_armor_2		AnCom	4	800	7.5	1	Armor	MediumArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 8 fire 8 cold 6 poison 6 shock 2 beam 1														
sbn_shirt_1		SBN	1	45	1.25	1	Armor	Cloth	Default	81	0	false	cloth	blunt 3 pierce 1 lacer 3 fire 1 cold 2 poison 3 shock 3 beam 3														
sbn_shirt_2		SBN	2	200	1.25	1	Armor	HardCloth	Default	82	0	false	plastic_workwear	blunt 3 pierce 2 lacer 3 fire 1 cold 1 poison 3 shock 3 beam 3														
sbn_light_armor_1		SBN	8	1600	3	1	Armor	LightArmor	Default	104	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 6														
sbn_medium_armor_1		SBN	4	800	7.5	1	Armor	MediumArmor	Default	130	0	false	kevlar_armor	blunt 6 pierce 8 lacer 8 fire 6 cold 8 poison 2 shock 1 beam 6														
sbn_heavy_armor_1		SBN	7	1900	7.5	1	Armor	HeavyArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
rwa_shirt_1		RealWare SheduThousand	1	45	1.25	1	Armor	Cloth	Default	79	0	false	cloth	blunt 3 pierce 2 lacer 3 fire 3 cold 3 poison 1 shock 3 beam 1														
rwa_shirt_2		RealWare SheduThousand	2	65	1.25	1	Armor	Cloth	Default	76	0	false	sint_cloth	blunt 3 pierce 3 lacer 2 fire 3 cold 3 poison 1 shock 3 beam 1														
rwa_light_armor_1		RealWare SheduThousand	4	560	3	1	Armor	LightArmor	Default	104	0	false	kevlar_armor	blunt 6 pierce 6 lacer 3 fire 6 cold 3 poison 3 shock 1 beam 1														
rwa_heavy_armor_1		RealWare SheduThousand	8	2100	7.5	1	Armor	HeavyArmor	Default	130	0	false	spacesuit	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 8 shock 2 beam 1														
rwa_power_armor_1		RealWare SheduThousand	10	3600	7.5	1	Armor	PowerArmor	Default	130	0	false	chobham_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
ddr_coat_1		DaydreamChems	1	90	1.25	1	Armor	Cloth	Default	83	0	false	plastic_workwear	blunt 1 pierce 1 lacer 3 fire 1 cold 3 poison 3 shock 3 beam 3														
ddr_chem_coat_1		DaydreamChems	4	300	3	1	Armor	Cloth	Default	106	0	false	comp_workwear	blunt 2 pierce 3 lacer 6 fire 1 cold 1 poison 6 shock 6 beam 3														
ddr_reinforced_chem_coat_1		DaydreamChems	5	600	3	1	Armor	HardCloth	Default	109	0	false	industr_spacesuit	blunt 3 pierce 2 lacer 3 fire 6 cold 1 poison 6 shock 1 beam 6														
ddr_power_armor_1		DaydreamChems	8	2300	7.5	1	Armor	PowerArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 8 fire 8 cold 6 poison 6 shock 2 beam 1														
sun_power_armor_1		Sunlight	9	2100	7.5	1	Armor	PowerArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
fra_heavy_armor_1		FrancheComte	4	1400	7.5	1	Armor	HeavyArmor	Default	124	0	false	ceramite_shell	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 2 shock 8 beam 1														
dil_light_armor_1		Dilthey	6	1600	1.25	1	Armor	LightArmor	Default	79	0	false	kevlar_armor	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
chu_manager_shirt_1		ChurchRevelation	2	210	3	1	Armor	Cloth	Default	101	0	false	workwear	blunt 6 pierce 3 lacer 6 fire 3 cold 6 poison 1 shock 1 beam 3														
chu_power_armor_1		ChurchRevelation	8	2400	7.5	1	Armor	PowerArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
moon_light_armor_1		Moon	1	350	3	1	Armor	LightArmor	Quasi	104	0	false	moon_armor	blunt 6 pierce 6 lacer 6 fire 3 cold 3 poison 1 shock 3 beam 1														
moon_medium_armor_2		Moon	3	550	7.5	1	Armor	MediumArmor	Quasi	130	0	false	moon_armor	blunt 8 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 6 beam 1														
moon_medium_armor_1		Moon	3	500	7.5	1	Armor	MediumArmor	Quasi	124	0	false	moon_armor	blunt 8 pierce 8 lacer 6 fire 8 cold 6 poison 2 shock 6 beam 1														
moon_heavy_armor_1		Moon	5	850	7.5	1	Armor	HeavyArmor	Quasi	130	0	false	moon_armor	blunt 8 pierce 8 lacer 8 fire 6 cold 6 poison 2 shock 6 beam 1														
spider_light_armor_1		Tezctlan XiomaraMasks	1	240	3	1	Armor	LightArmor	Quasi	110	0	false	spider_armor	blunt 6 pierce 3 lacer 3 fire 2 cold 1 poison 6 shock 1 beam 6														
#end																												
																												
#helmets																												
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	ArmorClass	ArmorSubClass	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory	ResistSheet	HideHair													
common_hat_1		Worker Common	1	25	0.5	1	Helmet	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1	TRUE													
common_glasses_1		Managment	1	15	0.5	1	Helmet	Cloth	Default	50	0	false		blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1	TRUE													
common_gasmask_1		Worker Miner Managment	1	40	0.5	1	Helmet	HardCloth	Default	50	0	false	plastic_workwear	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1	TRUE													
common_hat_2		Managment	1	25	0.5	1	Helmet	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1	TRUE													
common_glasses_2		Worker Miner Common	1	20	0.5	1	Helmet	Cloth	Default	50	0	false		blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1	TRUE													
common_hat_3		Common	1	15	0.5	1	Helmet	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1	TRUE													
common_hat_4		Common	1	10	0.5	1	Helmet	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1	TRUE													
science_mask_1		Science Medical	1	15	1.25	1	Helmet	Cloth	Default	77	0	false	cloth	blunt 2 pierce 1 lacer 1 fire 1 cold 2 poison 3 shock 3 beam 3	TRUE													
science_gasmask_1		DaydreamChems Science	2	120	1.25	1	Helmet	HardCloth	Default	77	0	false	comp_workwear	blunt 2 pierce 1 lacer 1 fire 1 cold 2 poison 3 shock 3 beam 3	TRUE													
science_chem_helmet_1		DaydreamChems Science	2	160	3	1	Helmet	Cloth	Default	103	0	false	plastic_workwear	blunt 3 pierce 2 lacer 1 fire 1 cold 1 poison 6 shock 6 beam 6	TRUE													
medical_gasmask_1		DaydreamChems Medical	1	100	1.25	1	Helmet	HardCloth	Default	83	0	false	plastic_workwear	blunt 1 pierce 1 lacer 3 fire 1 cold 3 poison 3 shock 2 beam 2	TRUE													
medical_chem_helmet_1		DaydreamChems Medical	2	120	3	1	Helmet	Cloth	Default	103	0	false	plastic_workwear	blunt 3 pierce 2 lacer 1 fire 1 cold 1 poison 6 shock 6 beam 6	TRUE													
medical_medium_helmet_1		DaydreamChems Medical	4	300	3	1	Helmet	MediumArmor	Default	104	0	false	kevlar_armor	blunt 3 pierce 6 lacer 1 fire 1 cold 6 poison 3 shock 1 beam 6	TRUE													
medical_heavy_helmet_1		DaydreamChems Medical	6	700	7.5	1	Helmet	HeavyArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7	TRUE													
prison_mask_1		Prison UnchainedBelt Possesed	1	20	1.25	1	Helmet	HardCloth	Default	85	0	false	cloth	blunt 3 pierce 2 lacer 3 fire 2 cold 3 poison 1 shock 1 beam 1	TRUE													
prison_hat_1		Prison UnchainedBelt	1	5	1.25	1	Helmet	Cloth	Default	85	0	false	cloth	blunt 3 pierce 2 lacer 3 fire 2 cold 3 poison 1 shock 1 beam 1	TRUE													
